N,P,K,temperature,humidity,ph,rainfall,label
12.637856868423048,20.367552202763854,3.683314614587395,20.6066511700782,88.58235931319072,6.24575978577452,4.674071953509866,pomegranate
24.44805143852132,63.30519601210496,3.039505584788769,19.945238571551474,58.835295901948285,4.744542787664801,5.20742943785226,pigeonpeas
90.53438777035208,32.32607927390846,3.796282808081577,26.10677232323296,81.20385507618165,5.881487072886622,5.355480285846971,rice
40.95853372035329,56.934527738519776,3.941805103843987,36.04044650849049,100.0,7.61655298363222,4.927257116365814,papaya
37.46071454337161,80.91088179790285,2.915711211365653,35.244755050445264,32.61137385695927,5.488303218159031,5.274578286084316,pigeonpeas
28.6274477035853,20.54888601179131,3.2830391599796336,26.645400399348336,100.0,6.404053201079889,5.355480285846971,coconut
31.75115876675935,8.328194981952985,2.1485406507247773,34.329401287335806,99.84842795630576,7.368557434326682,4.664858265788194,orange
111.45845063013888,26.40662712770116,3.8188705385859927,25.872582420969696,97.46630212193408,6.456792935125086,3.9263671953676478,watermelon
79.9250728410155,6.718765124416143,3.8285477719542422,29.694478590410995,90.59660973555408,6.77161481566097,3.278603586886837,muskmelon
4.809173466466639,23.66207394194319,1.9216812357011326,31.666137605991416,97.95880263073474,6.04681876532096,4.678927805136673,orange
42.73936981077198,30.458706715932912,3.6379515745243975,19.68876521449837,86.06034288262886,6.240153076211925,4.64009369828477,pomegranate
29.72710669821556,112.48962358958532,4.576069589672634,24.63099715133316,91.297877661007,5.414561940688755,4.868779163445232,apple
6.161015280804628,46.835766186508216,2.9177672917724498,27.713498120854428,79.90527957294452,6.189328699268309,3.714094561624713,mungbean
35.42671953360073,38.807703516390845,2.816115529332994,28.952527145989222,87.24323227256082,6.862225073580472,4.049009998458899,mungbean
119.9885277117067,41.22983314180057,3.021075357913803,25.597336250803973,85.15056256801516,6.540751167990142,4.595090299141354,cotton
29.08225229928946,81.62504087818147,3.263123036854124,18.21468407458487,54.200573212726376,5.652885252708922,5.329076441656015,pigeonpeas
67.23541372742854,66.54368732473853,3.8799008773771635,37.06234266469127,93.37888129173552,7.293563689169764,5.355480285846971,papaya
37.1127188111292,81.05504999634644,3.340783269566961,28.132549412383863,43.69301441452262,4.925425222089522,5.252477939077113,pigeonpeas
27.898670679856167,53.28381079161726,3.091086317966976,19.249767740534143,21.03975228252531,5.29983044385786,4.58134941970015,kidneybeans
53.58923737733675,56.62158982215226,2.798221033749041,31.885946186523142,72.03539472418977,7.176818616283605,4.146977180039623,blackgram
25.091260636479845,74.33212276316425,3.0153816447296826,20.401178306669937,39.72781951978689,5.73592263008137,4.931995067743406,pigeonpeas
87.08909219794059,99.03168318237375,3.83380496043778,31.480752938332405,83.46526326319258,5.623403335612064,4.7494201334762165,banana
93.40104276705485,41.33430446737708,3.5098934672157456,24.26801176658222,87.91992262422086,6.637958774419541,5.227612105115616,jute
108.90338813526492,67.56767228110348,3.97952685136284,28.29105798469152,77.29859727952233,5.632425592845727,4.620091669953462,banana
4.023509089427875,40.309303730074085,2.9881660926445766,29.16603043619929,86.49737062153021,6.727252052964178,3.6679183753555566,mungbean
37.28333811795365,54.736640312938384,2.8981904728448216,32.72787246711828,58.42290924038824,7.287281667925544,4.179269679887932,blackgram
31.85945164896189,138.30392231960647,4.576069589672634,29.68585335415579,89.23554842278469,5.638068509883253,4.232256150372793,grapes
42.60710033124139,60.60610425668612,3.954587208069754,37.87862766848279,85.42934482436904,6.876375314871067,4.5707425626938845,papaya
78.5060446166765,38.49676334741966,3.2322420790718103,24.306593525574,52.570057145146826,6.523476008441675,4.372934202920219,maize
99.58295737136436,27.74384956613523,3.47276376253996,28.20555987404807,46.15771436637262,6.274286313481427,4.853544296897316,coffee
37.02847603550608,64.13245601473486,3.221916302646743,17.89222197038529,19.31261635870068,5.501852151232859,4.768743779262981,kidneybeans
112.74654035863544,51.23737672281794,2.7959637028265854,24.99609422562829,80.72075872316444,7.152743224757054,4.481451238068007,cotton
105.48386964860242,48.10924693063083,3.0777639923252904,24.28456442310283,74.92281415191398,6.197274003959468,4.488971294333268,cotton
121.95658722334048,49.4620771490026,3.124823428716286,24.27492028784321,76.99450564019752,6.538279577740724,4.505897470465141,cotton
26.82028335903515,135.83697833831562,4.576069589672634,22.03370089315885,93.06290746573654,5.32242365120345,4.541944602064397,apple
6.310758831531501,16.937070764738447,2.359136121987912,13.087838321273654,84.21220386664095,6.758515449472379,4.72384760627638,orange
80.54618304596636,39.463882310539006,3.743726646177531,22.79550074499529,84.32794312211372,6.481485604064675,5.130231879610765,jute
15.509974430908509,5.639658943121033,3.725332262058112,17.82167835820678,83.56777395330805,6.7655632963368735,4.727558569659442,pomegranate
90.55333038970387,17.14802408492406,4.070064103421679,30.364713383810944,88.09828417047551,6.634943682863175,3.1772401048035697,muskmelon
93.05215884951556,24.4667138002604,3.885861481340638,25.988795219854136,81.06206870663758,6.649098626078071,3.833348874681219,watermelon
89.09768061038481,33.914757117846406,3.5508121667236603,26.972111427166706,56.129883635492725,7.669479183005689,4.75910263187169,coffee
59.19272244961066,61.351798450985925,3.114715828915596,32.238188886954006,67.2000252637154,7.830038597739342,4.343217129731689,blackgram
5.699431659335058,8.094913245024037,2.4379362778671214,24.05625820634096,95.86232492238042,6.631169897670768,4.821219023794038,orange
84.91329632755296,46.505430893249056,3.616816148289991,25.74951965021241,74.63988180189524,6.151697994647564,4.928287828594502,jute
84.79172361831303,36.83968243777748,3.8214303580823286,25.27344274877961,88.5629931696863,6.819692071973675,5.198344378234365,jute
82.87157650609048,35.785229537640475,3.5907065104176086,22.63186110002757,74.17897486169878,6.654141684381753,5.355480285846971,rice
3.9761358546395273,40.40115142843491,3.3949381866101125,28.20304621853328,49.54866707117908,6.799383910403956,4.525171100576781,mango
120.74566258340803,7.663057915679628,4.039538652845759,27.980267080360186,86.824095920366,6.6682500789499874,3.780605636716676,watermelon
31.750227135807325,25.58958948123901,2.490115253853391,18.073387388576105,83.63809947149346,6.479860169611373,4.808321921938672,orange
80.44345395259568,23.869852423527817,3.9258067557533955,27.16288770774944,88.59009259291024,5.983546509651955,3.3338191322398503,muskmelon
18.603786112350992,58.20989116854944,3.0933093466392374,30.88431883699468,67.80307581551637,6.45757594385922,3.962341565239971,lentil
72.72537664528134,36.99285649778028,3.6376555174874827,23.17212086378617,78.85117613645957,6.949678816974968,5.06326701079813,jute
40.82633079137277,75.92325914450608,3.120748277465417,18.326048431375888,21.60072685105716,5.763745388944567,4.363372265456726,kidneybeans
31.104732886124904,48.32281532393744,3.792053592068397,37.87862766848279,97.9025720767419,6.387032004136639,4.93525255392757,papaya
13.89334299583394,30.461060959575736,3.474601269813992,35.66526609442961,50.33964393469594,6.665971302326788,4.562719086291475,mango
23.37775018067169,135.26877803025647,4.576069589672634,22.38728322815265,92.743276189358,5.943362623519259,4.88899848018362,apple
39.02230262285565,45.31509892307287,4.015133401699962,31.787189851089085,94.43814008713818,6.889560519484545,4.298665146730201,papaya
31.94784235062953,70.59651498821067,2.9445785369851603,29.12824925237292,69.1579149939018,6.665110680118198,5.274181916132463,pigeonpeas
32.07425606281974,80.09689057667933,4.290955568476259,18.75909409832209,19.31261635870068,7.980268403503012,4.4559762399522125,chickpea
15.935178273784931,76.94634915146872,2.926819473449083,25.98324615481354,66.40858250639471,7.239195038544506,3.8220996126030196,lentil
29.63226509503727,73.38510559674322,2.8811515770662863,26.7513948289074,49.43522051260939,6.234951044898621,4.7566423944670015,pigeonpeas
14.922162990568706,117.46890813237862,4.576069589672634,21.09385750183701,92.7511841539145,6.420037162695684,4.7467481210301,apple
20.161710160032168,43.84078522539394,2.805873195628235,30.113130243515386,91.85176232496283,7.124629935707596,3.9168528423716618,mungbean
9.489651533276012,7.927047846825049,3.7728292011273368,23.08300864357292,91.00855200155972,6.478350530630097,4.803506803830786,pomegranate
32.87233695553764,23.750815594403537,3.593966197751327,17.77328202054698,86.2967786983061,5.635914936374591,4.6519682219956024,pomegranate
35.7891363356266,48.693666549203726,3.2057614753616517,30.57291957854657,86.96821346450399,6.498518493928627,4.104669947789283,mungbean
26.96216254536377,55.28765336375051,2.920923190291031,33.552795692638,66.9410723413047,8.407522423734907,4.1346793457326125,mothbeans
5.917774873654262,59.83806934018073,3.13563890104517,23.53228282635346,46.56525034556428,6.183115642126263,5.163650886653201,pigeonpeas
27.498254013975888,25.88339230482918,2.6451740314136463,29.929658186774017,85.89416769087025,7.769891098900103,4.764044767740844,orange
41.37887988483336,65.28046922531331,3.008537948854056,31.511659973577128,68.67322105364545,7.323584651419109,4.2436093784783235,blackgram
16.974104040056208,63.39774587836457,3.046326717215344,29.53929807422342,91.33653119853564,6.78622643915356,3.695872456599644,mungbean
83.75034631475812,19.655038116240704,3.9828529410775477,29.701871956131715,94.33766714649532,6.680515601567485,3.078529663391256,muskmelon
35.97600537605634,5.846904536318895,2.6805715512022688,26.04668661205532,93.39187865925696,7.514048442885243,4.551903831933761,orange
120.86057559844096,21.24018704321188,4.00450915492526,26.2600214650342,91.22965198719751,7.078013750243098,3.8914064586832713,watermelon
104.93323333506493,90.95062956989472,3.9007870162233442,28.272829341567324,82.94022443311812,6.444174187969462,4.4679928243553775,banana
82.70298232151443,25.459710519003583,3.9134142580505387,22.726910681293884,84.65630930423148,6.311142675975856,3.874408469696567,watermelon
17.981558265519073,23.75670894476749,2.7754528818653816,19.246444079297067,92.2059624116954,6.845219603684734,4.694734228496969,orange
109.47647702483192,30.3716544913119,3.452545892671148,24.833353292811896,48.81363914872792,6.399460533526832,5.083158062877089,coffee
94.3591833352292,15.502386965826728,3.891444068147246,25.2226321195742,85.94316994946884,6.530964638198805,4.0635744411212045,watermelon
101.5879325065088,66.08974665243076,3.9939673841008263,27.953488735438395,80.45274865028094,5.796983308853465,4.509356388549188,banana
41.62649708603512,138.30392231960647,4.576069589672634,13.776920285062172,83.62233736504139,5.599271321612827,4.207901242977291,grapes
68.05307848659307,56.31880643088902,3.6132040098604863,25.75247542382684,76.40752771917272,7.586950842938594,5.217460918447872,jute
106.67809699440342,68.67635264509514,3.7814426254254943,28.162500303383226,86.43212040518577,6.065268551228182,4.561318175103772,banana
60.556460796119,50.04257312940993,3.960929384658773,29.255148820546463,90.3321489064658,6.677369706881619,4.618789706170374,papaya
6.821877290035612,40.640284855288456,2.928211840503257,32.40275314521014,43.2461979615874,7.743711452380079,3.933173991280167,mothbeans
25.39638746705152,23.536904333332235,3.734154980406793,19.347315927518288,100.0,7.495577445260031,4.643052252881529,pomegranate
31.882673883482635,44.7477457866366,2.9812238746934625,23.67531787429424,55.87016604426092,5.4374590488015935,4.23973516614736,mothbeans
26.62872266880792,77.52245369854691,3.126255933337737,21.07713694433872,23.31048386095841,5.754201140938526,4.149134589985907,kidneybeans
60.73699889229293,60.81457671747047,2.7643648329417956,32.839505471164685,64.73804806510702,7.429660004116251,4.1273255143931165,blackgram
23.32490832849839,60.44398326543279,3.0270062756676794,16.158804738030202,21.45101885545009,5.726437700117448,4.644704287114684,kidneybeans
114.93886425742907,56.67828916249277,2.868301329286148,22.02785369102959,78.60980533352652,6.861017670337815,4.540504912320003,cotton
120.04069243526594,76.51085187210174,3.9424772984541736,25.9329051079044,84.79112223582365,6.3153938968968975,4.691007073017754,banana
78.00746986803534,40.68700405522458,3.580051543561713,23.784123707023944,90.21583742987032,7.194283317296959,5.355480285846971,rice
144.4707561088072,33.19917682614629,3.26816349951955,22.312433641965868,85.5384209470025,7.093517672787822,4.5982226630442335,cotton
82.08628001070153,29.775825755115427,3.49909559245358,23.11312985298919,49.32479103811059,7.246265092381697,4.890148400642694,coffee
106.22945763233056,23.099092476118564,3.9112121803344393,26.708174299756173,85.91369153859934,6.448439343996912,3.1433323054962745,muskmelon
5.923814019693276,7.152117207697731,2.0950391857974853,26.940306871370563,92.50913435590986,7.273569121620164,4.741226980170519,orange
62.4575530886324,68.25135556658334,4.490626005759675,18.695984470450988,19.31261635870068,7.1514101448951575,4.549161079715141,chickpea
36.567030988764216,126.56010951442572,4.576069589672634,25.281246351163382,86.81352367092141,5.243905942535419,4.220935349470641,grapes
99.327092995551,14.57404008216911,3.8182777773120526,31.332452739234363,92.98205874718307,6.388355575208356,3.2876833003134736,muskmelon
69.86735070723896,44.47156955840699,3.8636096563816396,25.872281015545813,98.29307709731845,5.947047465359432,5.259252282169635,jute
93.88961612894296,24.815691512672675,3.814927203650813,31.43450956337274,97.77566328079068,6.129488898145439,3.3766304720550364,muskmelon
113.3666608722233,21.208729921304823,4.02391955586637,26.34226248353498,90.97038000529066,6.406757823034674,3.145418697157639,muskmelon
31.02839218629706,46.871785919611895,2.8352470886922916,31.91746410511908,89.5271261951114,7.056029116708317,4.003182713473997,mungbean
20.635256680099424,83.00400958251116,2.972744440806374,29.355277514927163,61.45036298214221,6.623426698190723,4.233327325637914,blackgram
78.03873475311677,49.225588563898,3.8415958956606224,28.120679145335103,75.72891070251941,7.085954899982596,5.355480285846971,rice
6.260998643639876,121.818610146653,4.576069589672634,28.758896701587275,83.2519997730847,5.725041708217901,4.2628358115078475,grapes
97.12924373772265,26.113541536848302,4.038518929297687,28.48405408626901,87.38932133499277,6.00138000006811,3.055650426710084,muskmelon
114.1883624904469,68.69350569959667,3.8570662519070478,28.096095021569,82.59260485097414,6.152300036143753,4.550269367743231,banana
6.943100552199534,55.55255880761446,3.168912981436971,24.692922481899583,39.71058559751863,5.609661104246149,3.9576379821749876,mothbeans
41.40017414703081,76.0564464410031,3.0889189128483103,24.78239186702866,63.26855894723854,6.769476725054024,4.3491503850611215,blackgram
113.35989173163424,35.08678143830954,3.312916346996377,21.87245178837596,57.82597779629307,7.064068275000214,4.844146512267628,coffee
128.06003575457993,20.69985975695191,3.527379721341008,24.51651301524769,49.54390754612965,7.155269977862622,4.819736320558266,coffee
91.17083762629836,84.90431161344937,4.064586624485579,23.08453257878063,75.13649811284152,6.245826131880998,4.595223503962268,banana
96.64632259718572,5.849788658953908,3.8894404127537543,28.44819193180711,93.45219039959026,6.4259032607179165,3.499392716488382,muskmelon
94.32390849007284,87.17826628687577,3.9106858433438876,27.03513975446698,80.0168348352262,5.841763961782683,4.75463456544393,banana
19.67936697831244,72.29912340468674,2.982333721381685,20.8056709992549,64.7529251427139,6.684522268526511,3.6954273227262564,lentil
19.09917394998308,16.06571185513594,3.6962191284950423,25.261909561661746,93.66036842849138,7.063915205821604,4.655806996604246,pomegranate
95.254960113554,80.6507212454307,3.8439967154854013,32.22239358309784,79.4582664967361,5.695392788119061,4.595336279228678,banana
17.61322055634575,63.6863475098995,2.9953861591322903,37.87862766848279,55.5774855144278,6.060014633777885,4.798977145899212,pigeonpeas
106.06994621891482,55.34701362476076,3.5289482172738498,25.642996576696618,76.34989714586055,5.871013136811421,5.355480285846971,rice
3.911413046546656,21.78964826224136,3.735464199741499,22.09767919352126,84.46469002362862,6.7611368965370495,4.76981728620448,pomegranate
65.32890301451665,45.4471101272224,3.0863519162635917,21.858665638861297,63.32858808785346,6.490455339077837,4.561788872244518,maize
75.31045260861148,31.29594188493952,3.8979569230852613,27.82110692281316,96.03053223094987,6.052718975034562,3.402838498447616,muskmelon
33.11644405129275,138.30392231960647,4.576069589672634,34.61136371047922,76.2158093802401,5.384255101649167,4.199203514070155,grapes
64.64280075151171,38.297496147265306,3.7538144426744475,23.67660890508052,99.23642251334824,6.203027988715538,5.103424917398549,jute
8.587215978189453,28.327655836227844,3.550368977757158,18.472348038554184,87.30725131939401,6.107751281690359,4.686923459131342,pomegranate
12.286667384998053,138.30392231960647,4.576069589672634,30.14020065499123,89.56456730592691,5.452622045493411,4.203930284861404,grapes
2.952949162292059,22.56864215578336,3.4013115998058097,31.87284258077088,93.19816394764092,6.334960995500024,5.355480285846971,coconut
29.30667493523661,66.4174339957154,4.397678235962611,19.62008660409688,19.31261635870068,5.958785820561006,4.519965668616222,chickpea
25.035392045184736,73.01889259003232,2.817896081848969,36.708338347478026,61.46289256914135,7.380098654450739,4.156706662838138,blackgram
28.82517046640872,71.42539211145991,4.422847251272687,18.201755172386584,19.31261635870068,7.951413639750321,4.417707447843652,chickpea
145.11667733789574,33.59479445065177,3.0340217978617194,24.213651343412327,89.42774391505951,6.9978283727853645,4.35046197439675,cotton
36.96659177292894,29.380379888439435,2.229220900015203,33.72505073851042,97.3196468140648,6.996340175929264,4.683312709773534,orange
20.88661051384805,66.35317547887499,3.010006881930904,28.26373536013454,62.3218078565584,7.171444796542588,4.0746193681201355,blackgram
84.94254937635819,54.8651773087365,3.7350660509917435,24.35058923344903,81.53260828766993,6.895435430387802,5.273781075420635,jute
11.95044881950507,6.344585639411713,2.1470145237680485,29.628594649509807,87.73340841481232,6.134117340490622,4.652696337878837,orange
120.78007410921012,13.27773191659789,4.005498496537914,27.16261683741153,92.54321927156528,6.558061009875191,3.0377768436621975,muskmelon
122.72543572765689,82.05679957156858,4.049690382474816,25.190623232701743,88.82318241415147,5.595719236776879,4.756550382032208,banana
21.522596279219925,16.813340963675664,3.2723774383859925,27.128018428431503,50.27511533971346,4.882559290361776,4.649790267891559,mango
21.76049758113507,42.38112821450322,3.2570945464223575,31.794147507254262,89.21500716042057,6.93241230691345,3.8391580378425663,mungbean
29.602154081734607,132.60707375264698,4.576069589672634,23.29255936472768,100.0,6.095218675283811,4.772393987365995,apple
94.87607577651929,29.27524724143128,3.8623688834176138,28.477452903824005,88.58302437146341,6.598852518011572,3.2803862094811813,muskmelon
101.8481083697279,11.331641680407005,4.026924300986409,26.530353981712697,95.23313783451862,5.901021091790637,3.0548003815278912,muskmelon
24.89772553608785,6.682553220126239,3.534447636589813,28.38358620796833,96.03259186425127,5.715749955946336,5.304844993914127,coconut
61.86437510861917,44.72853222038731,3.6950651506258296,22.473860984979463,77.1752085345642,6.026061110636352,5.355480285846971,rice
36.69609471233019,138.30392231960647,4.576069589672634,22.97437701555795,97.98384069381083,6.041054195012652,4.724332615111017,apple
61.3559828276062,49.69558487446324,3.6004742827064247,23.562660464162533,79.04729758368997,6.242019452981793,5.355480285846971,rice
104.44311672684876,67.40965848168986,3.8839580197514167,25.96442903946933,83.52620706334167,5.842901308000032,4.824556874217393,banana
40.78539967535355,63.751999090928926,4.34233799400131,18.61086235600008,19.31261635870068,7.0446281388567975,4.441110834869985,chickpea
20.59137682722968,15.43552996485558,2.774143060107199,24.41547569083853,94.44755535861688,7.238260140044897,4.744764761480755,orange
34.37952536393293,73.38454330327573,3.0215866383850933,29.060856003408684,65.62182847547096,6.816467097810391,4.303008951755675,blackgram
106.71361879714112,51.72565633145484,2.734888168278883,28.01031976068218,92.90018781459004,6.815530785102981,4.36864929265663,cotton
46.00709941087885,58.35692226134189,4.00471819661475,24.305739916646782,100.0,6.808242733598974,4.939796718244419,papaya
17.889788616438626,17.551209213515843,3.7539478737610374,24.04810999927769,86.21294496126949,5.569024889663421,4.642780956503247,pomegranate
36.73146279993916,79.27650331238085,3.0304713301982877,32.86887592539101,48.11113467725829,5.615884838435637,5.302413841506702,pigeonpeas
1.859429267952228,123.05688033791154,4.576069589672634,37.87862766848279,81.14302690928497,6.454758706949777,4.249024769567366,grapes
93.53273499245869,13.003338041625566,4.079049403558138,29.007063989669177,100.0,5.803612407767912,3.1460397003260163,muskmelon
10.073084151262936,53.6881509159685,3.308627727190702,20.253348684327165,19.78260508646412,5.383016491723271,5.007043944683334,kidneybeans
72.76412700463032,66.55660983570723,3.8985901240629754,35.68017532235381,89.34401238958387,6.913534706660572,5.068882010899714,papaya
65.49762551231441,58.86177507692936,3.7062884920630523,26.99632656485131,78.94800259224655,5.554193092117802,5.335906885476803,rice
87.5362710379195,26.372304172988947,3.563561902632335,23.701938679488823,64.94074333717948,7.223387340742476,4.9100012732903275,coffee
46.77204555641316,52.85475076407041,3.8580716620835704,22.354285144954822,76.46947976706511,6.612290263835487,5.355480285846971,papaya
16.327838727650548,138.30392231960647,4.576069589672634,16.884889860590988,80.80028095923224,6.235111030975124,4.208085395019637,grapes
27.063053115672,132.6769723873752,4.576069589672634,22.85792497704735,88.4691792552254,5.742008675429242,4.835972948567096,apple
20.795880961996925,37.394053029998375,3.0851658722521376,37.87862766848279,84.29497652661814,5.966287416550563,4.906447940175666,mungbean
10.051709444669736,138.30392231960647,4.576069589672634,22.47151023775772,87.23049953633763,6.356648483437587,4.822238531487498,apple
20.07193583140349,44.90305296327363,3.1265094784338965,29.467051626434017,77.56631765687483,6.969552352496715,4.024803574493253,mungbean
127.00834281363116,83.67925841326982,3.8665319439277384,27.797806113370736,80.25205943687305,5.212749647228362,4.80696346755593,banana
41.25147086720376,71.76245651740578,2.9567412142763048,34.41198587459831,73.07953181767881,7.7179178161506465,4.330132198508242,blackgram
22.518511699732308,35.354017985486905,3.160294791330362,30.25936413584241,43.72359009940425,8.219099838112763,3.5467448996718867,mothbeans
26.267968698310867,125.49930877654852,4.576069589672634,20.37727810048224,80.38615038050985,6.435909842326134,4.195994250393937,grapes
122.94568086769752,39.31892522644169,3.14789976927815,22.014786144181755,83.92815817169357,6.46751831543639,4.196242751910906,cotton
11.206888967579074,132.31135076101327,4.576069589672634,24.23623073969093,87.41089451149067,5.868388091373253,4.800137563352284,apple
27.655654752658343,67.5339629863123,3.1362573140663166,21.74133834635985,59.22012978123349,6.643561839635625,3.893354234970481,lentil
35.4097428682846,138.30392231960647,4.576069589672634,22.02476701132678,85.95780978274826,6.39694440919037,4.8480257788798635,apple
23.51956649227536,41.7723039809942,2.896448842218755,28.498973930392022,77.82008307841444,6.788319207761162,3.9358228107669615,mungbean
42.56707314596794,71.31574401668,2.840943470415496,35.081138372231244,59.78205212199554,8.142625807453427,4.267797667178092,blackgram
120.9295814644018,6.106581224398212,3.9702284818568896,37.87862766848279,90.80858958285803,6.793311909901612,4.478272746378225,muskmelon
110.33650656147442,5.287983617484042,3.843725373489013,27.19697855506745,95.10431719343671,6.422627662118576,3.0860396570825794,muskmelon
35.87700343631045,76.1972835092119,3.193093676078113,29.79653320331729,43.56309100420067,4.92262522580103,5.275296048565084,pigeonpeas
18.60227521204613,16.38962388911511,3.6781371364838304,23.04639320801875,90.14397478594904,6.893441435279949,4.724361626639683,pomegranate
88.41954269184302,57.45232762978145,3.551525256032419,24.140077030236363,84.75322561704087,6.935867018467441,5.355480285846971,rice
30.44247812029745,66.80775493255359,3.280209693602,35.72016157699338,64.74910326423218,7.824207896937589,4.294390982684584,blackgram
38.82329579632259,135.2128198035941,4.576069589672634,23.6884500380808,83.55899844264407,5.508784543531134,4.192595257500484,grapes
33.690012951593175,65.63294042447596,4.427697269738099,17.955994279109483,19.31261635870068,6.247959878880809,4.296688531775579,chickpea
29.975749880000645,64.62695749790426,3.139674364323356,26.39748379754747,63.51611127918167,7.795013806683667,4.370739673415886,blackgram
25.15606569186854,11.278707938981642,2.452875041633441,13.59541321599516,94.5007965327531,7.602762800451315,4.740814575384376,orange
19.792747176981603,120.96287134344796,4.576069589672634,23.127970098408333,85.47496503101327,6.197077348035595,4.771646366177721,apple
37.72465262208307,72.22719097994343,2.831467591192313,27.145695871792263,65.71549975253261,7.335135114470363,3.8534564651568632,lentil
22.5793078157727,22.52218218769546,3.395749018487805,33.53272205815859,52.851167109873714,4.571722556460346,4.505660405578958,mango
111.6008158915746,36.12984878280599,3.1200405454181275,21.659061817555305,78.55517104057381,7.21129004024457,4.463215111460437,cotton
29.914236910377028,138.30392231960647,4.576069589672634,20.07288709047856,96.75178879048518,6.054862800972016,4.835788447508085,apple
27.65326052846068,8.730576298740926,3.4241818578084966,27.744270839682944,88.36365287342453,6.15117520106872,5.355480285846971,coconut
32.480018320411546,60.68542782646641,2.900971591606136,33.461611402812665,33.741515590423,4.592575865984598,4.953662055408823,pigeonpeas
99.77270557616148,10.108587307558135,3.8480499699942325,23.489449445566457,84.2789942651141,7.437829297051769,4.017117370884377,watermelon
24.526653664103456,138.30392231960647,4.576069589672634,22.631995148907063,96.26474291777085,6.067873179912536,4.5681855116947405,apple
123.4321697240592,45.78874134264506,3.025903097110594,26.26443626930813,77.90317104004532,7.389206882177834,4.5729903015251,cotton
29.3804604114034,7.087903969384954,2.7298190907163504,34.487118709745694,91.68145711582125,8.305485279009853,4.825844283063452,orange
31.074816714528684,22.10517972496819,3.7112369980232223,23.09598824078931,83.33835762783859,5.735915576132257,4.782506978559169,pomegranate
10.965223517257373,71.71741142061053,2.829817911390568,19.66682913497748,21.007477510027734,6.129340931529916,4.447696664803738,kidneybeans
